A: Do you like sports? B: Yes, I do. I particularly enjoy basketball.|{"high-level":{"topic":"sports","if_interest":"yes"},"middle-level":{"topic":"basketball","if_interest":"yes"}}|The user likes sports and basketball. Talk to them about their favorite basketball teams or players.
A:Do you like sports? B:Yes, I love playing basketball. A:What is your favorite basketball team?|{"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "basketball", "if_interest": "yes"}}|Talk to the user about their favorite basketball team.
A:What kind of music do you listen to? B:I like country music. A:What are some of your favorite country artists?|{"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "country", "if_interest": "yes"}}|Talk to the user about some of their favorite country artists.
A:What do you like to do in your free time? B:I really enjoy playing video games. A:What video games are you playing currently?|{"high-level": {"topic": "free time", "if_interest": "yes"}, "middle-level": {"topic": "video games", "if_interest": "yes"}}|Talk to the user about the video games they are currently playing.
A:What kind of food do you like? B:I love Italian food. A:Do you have a favorite Italian pasta dish?|{"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "Italian food", "if_interest": "yes"}}|Talk to the user about their favorite Italian pasta dish.
A:What kind of books do you like to read? B:I love reading sci-fi novels. A:Have you read any good sci-fi books recently?|{"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": "sci-fi", "if_interest": "yes"}}|Talk to the user about their recent favorite sci-fi books.
A:Do you like watching TV shows? B:Yes, I love watching crime dramas. A:What is your favorite crime TV show?|{"high-level": {"topic": "TV shows", "if_interest": "yes"}, "middle-level": {"topic": "crime dramas", "if_interest": "yes"}}|Talk to the user about their favorite crime TV show.
A:What is your favorite hobby? B:I really enjoy playing the guitar. A:What kind of guitar do you have?|{"high-level": {"topic": "hobby", "if_interest": "yes"}, "middle-level": {"topic": "guitar", "if_interest": "yes"}}|Talk to the user about their guitar.
A:What kind of movies do you like? B:I really enjoy romantic comedies. A:What is your favorite romantic comedy movie?|{"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "romantic comedies", "if_interest": "yes"}}|Talk to the user about their favorite romantic comedy movie.
A:How do you like to exercise? B:I love going for a run every morning. A:What is your usual running route?|{"high-level": {"topic": "exercise", "if_interest": "yes"}, "middle-level": {"topic": "running", "if_interest": "yes"}}|Talk to the user about their usual running route.
A:What kind of food do you like? B:I love Japanese food. A:What is your favorite Japanese cuisine dish?|{"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "Japanese food", "if_interest": "yes"}}|Talk to the user about their favorite Japanese cuisine dish.
A:Do you like to cook? B:Yes, I love trying out new recipes. A:What is your favorite cuisine to cook?|{"high-level": {"topic": "cooking", "if_interest": "yes"}, "middle-level": {"topic": "cuisine", "if_interest": "yes"}}|Talk to the user about their favorite cuisine to cook.
A:What kind of music do you listen to? B:I love listening to classical music. A:Who is your favorite composer?|{"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "classical music", "if_interest": "yes"}}|Talk to the user about their favorite composer.
A:What is your favorite hobby? B:I really enjoy photography. A:What is your favorite thing to photograph?|{"high-level": {"topic": "hobby", "if_interest": "yes"}, "middle-level": {"topic": "photography", "if_interest": "yes"}}|Talk to the user about their favorite thing to photograph.
A:Do you like to watch sports? B:I love watching football games. A:What is your favorite football team?|{"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "football", "if_interest": "yes"}}|Talk to the user about their favorite football team.
A:What is your favorite hobby? B:I really enjoy painting. A:What is your favorite kind of paint to use?|{"high-level": {"topic": "hobby", "if_interest": "yes"}, "middle-level": {"topic": "painting", "if_interest": "yes"}}|Talk to the user about their favorite kind of paint to use.
A:What kind of books do you like to read? B:I love reading mystery novels. A:Who is your favorite mystery author?|{"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": "mystery novels", "if_interest": "yes"}}|Talk to the user about their favorite mystery author.
A:Do you like video games? B:Yes, I love playing role-playing games. A:What is your favorite RPG game?|{"high-level": {"topic": "video games", "if_interest": "yes"}, "middle-level": {"topic": "RPG games", "if_interest": "yes"}}|Talk to the user about their favorite RPG game.
A:What kind of movies do you like? B:I really enjoy watching action movies. A:What is your favorite action movie?|{"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "action movies", "if_interest": "yes"}}|Talk to the user about their favorite action movie.
A:Do you like to travel? B:Yes, I love traveling to new places. A:What is your favorite place that you have traveled to?|{"high-level": {"topic": "travel", "if_interest": "yes"}}|Talk to the user about their favorite travel destination.
A:What kind of food do you like? B:I love seafood. A:What is your favorite seafood dish?|{"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "seafood", "if_interest": "yes"}}|Talk to the user about their favorite seafood dish.
A:What kind of music do you like to listen to? B:I really enjoy listening to jazz music. A:Who is your favorite jazz artist?|{"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "jazz music", "if_interest": "yes"}}|Talk to the user about their favorite jazz artist.
A:What is your favorite hobby? B:I love playing board games with my friends. A:What is your favorite board game?|{"high-level": {"topic": "hobby", "if_interest": "yes"}, "middle-level": {"topic": "board games", "if_interest": "yes"}}|Talk to the user about their favorite board game.
A:Do you like to watch TV shows? B:Yes, I love reality shows. A:What is your favorite reality TV show?|{"high-level": {"topic": "TV shows", "if_interest": "yes"}, "middle-level": {"topic": "reality shows", "if_interest": "yes"}}|Talk to the user about their favorite reality TV show.
A:What kind of books do you like to read? B:I love reading biographies. A:Who is your favorite person to read a biography about?|{"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": "biographies", "if_interest": "yes"}}|Talk to the user about their favorite person to read a biography about.
A:Do you like to play board games? B:Yes, I love strategy board games. A:What is your favorite strategy board game?|{"high-level": {"topic": "board games", "if_interest": "yes"}, "middle-level": {"topic": "strategy board games", "if_interest": "yes"}}|Talk to the user about their favorite strategy board game.
A:What kind of movies do you like? B:I love watching sci-fi movies. A:What is your favorite sci-fi movie?|{"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "sci-fi movies", "if_interest": "yes"}}|Talk to the user about their favorite sci-fi movie.
A:What kind of music do you like? B:I love listening to pop music. A:What is your favorite pop song?|{"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "pop music", "if_interest": "yes"}}|Talk to the user about their favorite pop song.
A:What is your favorite hobby? B:I love playing video games. A:What is your favorite video game of all time?|{"high-level": {"topic": "hobby", "if_interest": "yes"}, "middle-level": {"topic": "video games", "if_interest": "yes"}}|Talk to the user about their favorite video game of all time.
A:Do you like to travel? B:Yes, I love traveling to new countries. A:What is your favorite country that you have visited?|{"high-level": {"topic": "travel", "if_interest": "yes"}}|Talk to the user about their favorite travel destination.
A:Do you like to watch TV shows? B:Yes, I love watching sitcoms. A:What is your favorite sitcom?|{"high-level": {"topic": "TV shows", "if_interest": "yes"}, "middle-level": {"topic": "sitcoms", "if_interest": "yes"}}|Talk to the user about their favorite sitcom. 
A:What kind of food do you like? B:I love Indian cuisine. A:What is your favorite Indian dish?|{"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "Indian cuisine", "if_interest": "yes"}}|Talk to the user about their favorite Indian dish.
A:What kind of music do you like? B:I really enjoy listening to 80s music. A:Who is your favorite 80s band?|{"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "80s music", "if_interest": "yes"}}|Talk to the user about their favorite 80s band.
A:What is your favorite hobby? B:I love making crafts. A:What is your favorite kind of craft to make?|{"high-level": {"topic": "hobby", "if_interest": "yes"}, "middle-level": {"topic": "crafts", "if_interest": "yes"}}|Talk to the user about their favorite kind of craft to make.
A:Do you like to cook? B:Yes, I love experimenting with new recipes in the kitchen. A:What is the best new recipe that you have recently tried?|{"high-level": {"topic": "cooking", "if_interest": "yes"}}|Talk to the user about the new recipe they've recently tried.
A:What kind of movies do you like to watch? B:I love watching thrillers. A:What is your favorite thriller movie?|{"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "thrillers", "if_interest": "yes"}}|Talk to the user about their favorite thriller movie.
A:Do you like to exercise? B:Yes, I love going for a swim. A:What is your favorite swimming stroke?|{"high-level": {"topic": "exercise", "if_interest": "yes"}, "middle-level": {"topic": "swimming", "if_interest": "yes"}}|Talk to the user about their favorite swimming stroke.
A: Do you like sports? B: Yes, I love playing soccer. A: What position do you play? B: I usually play as a midfielder. | {"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "soccer", "if_interest": "yes"}} | The user loves playing soccer and usually plays as a midfielder. Ask them about other soccer positions they enjoy or how long they've been playing.
A: What is your favorite animal? B: I love dogs, but I'm allergic to them. A: What other animals do you like? B: I really like cats. | {"high-level": {"topic": "animals", "if_interest": "yes"}} {"high-level": {"topic": "animals", "if_interest": "yes"}, "middle-level": {"topic": "dogs", "if_interest": "yes"}, "low-level": {"topic": "allergies", "if_interest": "yes"}} {"high-level": {"topic": "animals", "if_interest": "yes"}, "middle-level": {"topic": "cats", "if_interest": "yes"}} | The user likes animals, specifically dogs, but they are allergic to them. Ask the user about other types of animals they like or why they love dogs so much.
A: Do you enjoy cooking? B: Yes, I'm really good at making Italian dishes. A: What type of Italian food do you like? B: I love pizza and pasta. | {"high-level": {"topic": "cooking", "if_interest": "yes"}, "middle-level": {"topic": "Italian cuisine", "if_interest": "yes"}} {"high-level": {"topic": "cooking", "if_interest": "yes"}, "middle-level": {"topic": "Italian cuisine", "if_interest": "yes"}, "low-level": {"topic": "pizza/pasta", "if_interest": "yes"}} | The user enjoys cooking and specifically excels at making Italian dishes. They also love pizza and pasta. Ask them about other Italian dishes they enjoy making or trying out.
A: What kind of music do you like? B: I love all kinds of music, but I'm really into jazz right now. A: Who is your favorite jazz musician? B: I really like Louis Armstrong. | {"high-level": {"topic": "music", "if_interest": "yes"}} {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "jazz", "if_interest": "yes"}} {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "jazz music", "if_interest": "yes"}, "low-level": {"topic": "Louis Armstrong", "if_interest": "yes"}} | The user likes all types of music but is currently listening to jazz. They enjoy listening to Louis Armstrong. Ask them about other jazz musicians they like or why they enjoy jazz music so much.
A: What kind of books do you like to read? B: I love reading horror novels. A: What's your favorite horror novel? B: I really like 'It' by Stephen King. | {"high-level": {"topic": "books", "if_interest": "yes"}} {"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": "horror", "if_interest": "yes"}} {"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": "horror novels", "if_interest": "yes"}, "low-level": {"topic": "'It' by Stephen King", "if_interest": "yes"}} | The user loves reading horror novels and their favorite book is 'It' by Stephen King. Ask them about other horror novels they enjoy or why they enjoy reading horror books.
A: Have you been on any trips lately? B: Yes, I just came back from a trip to Japan. A: What did you do there? B: I visited Tokyo and Kyoto, and tried a lot of delicious food. | {"high-level": {"topic": "travelling", "if_interest": "yes"}} {"high-level": {"topic": "travelling", "if_interest": "yes"}, "middle-level": {"topic": "Japan", "if_interest": "yes"}} {"high-level": {"topic": "travelling", "if_interest": "yes"}, "middle-level": {"topic": "Japan", "if_interest": "yes"}, "low-level": {"topic": "food", "if_interest": "yes"}} | The user has recently taken a trip to Japan and enjoyed visiting Tokyo and Kyoto, as well as the local cuisine. Ask them about other places they've traveled or if they're planning any future trips.
A: What do you like to do in your free time? B: I love playing video games. A: What's your favorite video game? B: My favorite is probably The Legend of Zelda: Ocarina of Time. | {"high-level": {"topic": "hobbies", "if_interest": "yes"}} {"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "video games", "if_interest": "yes"}} {"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "favorite video game", "if_interest": "yes"}, "low-level": {"topic": "The Legend of Zelda: Ocarina of Time", "if_interest": "yes"}} | The user enjoys playing video games and their favorite is The Legend of Zelda: Ocarina of Time. Ask them about other games they enjoy playing or why they like playing video games as a hobby.
A: Do you follow any sports teams? B: Yes, I'm a big fan of the Golden State Warriors. A: Who's your favorite player on the team? B: Steph Curry, he's an amazing shooter. | {"high-level": {"topic": "sports", "if_interest": "yes"}} {"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "basketball", "if_interest": "yes"}} {"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "basketball", "if_interest": "yes"}, "low-level": {"topic": "Golden State Warriors", "if_interest": "yes"}} {"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "basketball", "if_interest": "yes"}, "low-level": {"topic": "Steph Curry", "if_interest": "yes"}} | The user is a fan of basketball and specifically the Golden State Warriors team. Their favorite player is Steph Curry. Ask them about other basketball teams they follow or why they enjoy basketball as a sport.
A: What's your favorite type of weather? B: I love sunny and warm weather. A: What do you usually do on sunny days? B: I like going to the beach or having a picnic in the park. | {"high-level": {"topic": "weather", "if_interest": "yes"}} {"high-level": {"topic": "weather", "if_interest": "yes"}, "middle-level": {"topic": "sunny weather", "if_interest": "yes"}} {"high-level": {"topic": "weather", "if_interest": "yes"}, "middle-level": {"topic": "sunny weather", "if_interest": "yes"}, "low-level": {"topic": ["beach", "picnic"], "if_interest": "yes"}} | The user enjoys sunny and warm weather, and likes to go to the beach or have picnics on those days. Ask them about other activities they like to do during sunny weather or why they like warm weather more than cold weather.
A: What's your favorite type of dessert? B: I love chocolate cake. A: What kind of chocolate cake do you like? B: Moist chocolate cake with a fudgy frosting. | {"high-level": {"topic": "food", "if_interest": "yes"}} {"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "desserts", "if_interest": "yes"}} {"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "desserts", "if_interest": "yes"}, "low-level": {"topic": "chocolate cake", "if_interest": "yes"}} {"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "chocolate cake", "if_interest": "yes"}, "low-level": {"topic": ["moist", "fudgy frosting"], "if_interest": "yes"}} | The user enjoys desserts and chocolate cake is their favorite. Specifically, they like moist chocolate cake with a fudgy frosting. Ask them about other types of dessert they like or why they love chocolate cake so much.
B:Do you enjoy watching sports? A:Yes, I love watching basketball.|{"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "basketball", "if_interest": "yes"}}|The user enjoys watching sports, specifically basketball. Ask them about their favorite basketball player or team.
B:What type of music do you like? A:I enjoy listening to indie music. I really like Vampire Weekend. |{"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "indie music", "if_interest": "yes"}} {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "bands/artists", "if_interest": "yes"}, "low-level": {"topic": "Vampire Weekend", "if_interest": "yes"}}|The user likes indie music and has a liking for the band Vampire Weekend. Talk to them about other similar indie bands that they may enjoy.
A:What favorite dessert do you have? B:My favorite dessert is cheesecake. A:What flavor of cheesecake? B:New York style all the way!|{"high-level": {"topic": "dessert", "if_interest": "yes"}, "middle-level": {"topic": "cheesecake", "if_interest": "yes"}} {"high-level": {"topic": "dessert", "if_interest": "yes"}, "middle-level": {"topic": "cheesecake", "if_interest": "yes"}, "low-level": {"topic": "New York style", "if_interest": "yes"}}|The user's favorite dessert is cheesecake and they prefer New York style. Ask them about other types of cheesecake they enjoy or if they have tried any other desserts before.
B:Do you have any favorite hobbies? A:Yes! I love hiking and going for runs in the mornings. |{"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": ["hiking", "running"], "if_interest": "yes"}}|The user has two hobbies - hiking and running. Ask them about their favorite hiking trail or running route.
A:What is your favorite vacation destination? B:I love going to the beach - Hawaii is my favorite! |{"high-level": {"topic": "vacation", "if_interest": "yes"}, "middle-level": {"topic": ["beach", "Hawaii"], "if_interest": "yes"}}|The user's favorite vacation destination is Hawaii and they enjoy going to the beach. Ask them about other beach destinations they have visited or want to visit.
A:Do you like shopping? B:I enjoy shopping for clothes and shoes. My favorite store is Nordstrom. |{"high-level": {"topic": "shopping", "if_interest": "yes"}, "middle-level": {"topic": "clothes/shoes", "if_interest": "yes"}} {"high-level": {"topic": "shopping", "if_interest": "yes"}, "middle-level": {"topic": "stores", "if_interest": "yes"}, "low-level": {"topic": "Nordstrom", "if_interest": "yes"}}|The user enjoys shopping for clothes and shoes and prefers to shop at Nordstrom. Ask them about their favorite clothing style or another store they like to shop at.
A:What is your favorite movie genre? B:I like action movies. Anything with Tom Cruise is a must-watch for me. |{"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "action movies", "if_interest": "yes"}} {"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "actors/actresses", "if_interest": "yes"}, "low-level": {"topic": "Tom Cruise", "if_interest": "yes"}}|The user's favorite movie genre is action and they are a big fan of Tom Cruise. Ask them about their favorite action movie or other actors/actresses they like.
B:What do you like to do in your free time? A:I really enjoy cooking and trying out new recipes. |{"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": ["cooking", "recipes"], "if_interest": "yes"}}|The user likes cooking and trying out new recipes. Ask them about their favorite dish to cook or if they have any go-to recipe sources.
B:Do you have any favorite books? A:I love reading romance novels, especially anything by Nicholas Sparks. |{"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": "romance novels", "if_interest": "yes"}} {"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": "authors", "if_interest": "yes"}, "low-level": {"topic": "Nicholas Sparks", "if_interest": "yes"}}|The user enjoys reading romance novels, specifically books by Nicholas Sparks. Ask them about their favorite romance book or if they have any other favorite authors.
A:What is your favorite kind of animal? B:I love dogs! Especially golden retrievers. |{"high-level": {"topic": "animals", "if_interest": "yes"}, "middle-level": {"topic": "dogs", "if_interest": "yes"}} {"high-level": {"topic": "animals", "if_interest": "yes"}, "middle-level": {"topic": "breeds", "if_interest": "yes"}, "low-level": {"topic": "golden retrievers", "if_interest": "yes"}}|The user likes dogs, with a special appreciation for golden retrievers. Ask them about their favorite breed of dog or if they have any pets.
A: I don't really like sports. B: What hobbies are you into? A: I enjoy painting. | {"high-level": {"topic": "sports", "if_interest": "no"}} {"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "painting", "if_interest": "yes"}} | The user is not interested in sports. They enjoy painting. Ask them about their favorite paintings and why they like them.
B: Do you like listening to music? A: Yes, I love it! | {"high-level": {"topic": "music", "if_interest": "yes"}} | The user is interested in music. Ask them which genre they prefer and why.
A: I don't like coffee. B: What's your favorite drink then? A: I like tea. | {"high-level": {"topic": "beverages", "if_interest": "yes"}, "middle-level": {"topic": "coffee", "if_interest": "no"}} {"high-level": {"topic": "beverages", "if_interest": "yes"}, "middle-level": {"topic": "tea", "if_interest": "yes"}} | The user is not interested in coffee but likes tea. Ask them what their favorite type of tea is and why.
B: Do you enjoy watching movies? A: I'm not really a fan. | {"high-level": {"topic": "movies", "if_interest": "no"}} | The user is not interested in movies. Ask them what they prefer instead.
A: I love cooking. B: What type of food do you like to make? A: I'm a big fan of Italian cuisine. | {"high-level": {"topic": "cooking", "if_interest": "yes"}} {"high-level": {"topic": "cooking", "if_interest": "yes"}, "middle-level": {"topic": "cuisine", "if_interest": "yes"}, "low-level": {"topic": "Italian", "if_interest": "yes"}} | The user enjoys cooking and specifically likes to cook Italian food. Recommend a recipe for them to try out.
B: Do you like to travel? A: Yes, I love it! | {"high-level": {"topic": "travel", "if_interest": "yes"}} | The user is interested in travelling. Ask them about their favorite place that they have been before.
A: I don't really like horror movies. B: What type of movies do you enjoy? A: I love romantic comedies. | {"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "horror", "if_interest": "no"}} {"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": ["romantic", "comedy"], "if_interest": "yes"}} | The user does not like horror movies but enjoys romantic comedies. Ask them why they like this genre.
B: What's your favorite food? A: I absolutely love pizza. | {"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "favorite", "if_interest": "yes"}} {"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "pizza", "if_interest": "yes"}} | The user loves pizza. Ask them what their favorite topping is.
A: I don't really care for video games. B: What kind of activities do you like to do for fun? A: I love hiking. | {"high-level": {"topic": "video games", "if_interest": "no"}} {"high-level": {"topic": "hobbies", "if_interest": "yes"}, "middle-level": {"topic": "hiking", "if_interest": "yes"}} | The user is not interested in video games. They instead like hiking. Ask them about their favorite hiking destination.
B: Do you like reading books? A: Yes, I'm a bookworm! | {"high-level": {"topic": "reading", "if_interest": "yes"}} | The user is interested in reading books. Ask them what their favorite book series is.
A: I'm not a big fan of winter sports. B: What activities do you enjoy doing in the winter? A: I enjoy watching movies at home. | {"high-level": {"topic": "winter sports", "if_interest": "no"}} {"high-level": {"topic": "winter", "if_interest": "yes"}, "middle-level": {"topic": "activities", "if_interest": "yes"}, "low-level": {"topic": "watching movies", "if_interest": "yes"}} | The user is not interested in winter sports. They instead prefer to watch movies at home during the winter season. Ask them what their favorite winter movie is.
B: Do you like any sports? A: Yes, I love playing soccer. | {"high-level": {"topic": "sports", "if_interest": "yes"}} {"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "soccer", "if_interest": "yes"}} | The user is interested in sports and likes playing soccer. Ask them about their favorite soccer team.
A: I'm not really a fan of country music. B: What music genres do you like? A: I enjoy listening to indie rock. | {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "country", "if_interest": "no"}} {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "genre", "if_interest": "yes"}, "low-level": {"topic": "indie rock", "if_interest": "yes"}} | The user does not like country music but enjoys listening to indie rock. Ask them to recommend an indie rock band for you to check out.
B: What do you think about reality TV shows? A: I'm not a big fan. | {"high-level": {"topic": "TV shows", "if_interest": "no"}, "middle-level": {"topic": "reality", "if_interest": "no"}} | The user is not interested in reality TV shows. Ask them what TV shows they do enjoy watching.
A: I'm not really into art museums. B: What museums do you enjoy visiting? A: I enjoy visiting natural history museums. | {"high-level": {"topic": "museums", "if_interest": "no"}, "middle-level": {"topic": "art", "if_interest": "no"}} {"high-level": {"topic": "museums", "if_interest": "yes"}, "middle-level": {"topic": "type", "if_interest": "yes"}, "low-level": {"topic": "natural history", "if_interest": "yes"}} | The user is not interested in art museums but enjoys visiting natural history museums. Ask them what their favorite exhibit at the museum is.
B: Do you like to go to concerts? A: Yes, I love them! | {"high-level": {"topic": "concerts", "if_interest": "yes"}} | The user is interested in concerts. Ask them what their favorite concert was that they attended.
A: I don't like spicy food. B: What's your favorite type of cuisine? A: I love Japanese cuisine. | {"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "spicy", "if_interest": "no"}} {"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "cuisine", "if_interest": "yes"}, "low-level": {"topic": "Japanese", "if_interest": "yes"}} | The user is not interested in spicy food but enjoys Japanese cuisine. Ask them what their favorite Japanese dish is.
B: What do you think about horror novels? A: I don't really like them. | {"high-level": {"topic": "books", "if_interest": "no"}, "middle-level": {"topic": "horror", "if_interest": "no"}} | The user is not interested in horror novels. Ask them what their favorite book is.
A: I don't like action movies. B: What is your favorite movie then? A: My favorite movie is Titanic. | {"high-level": {"topic": "movies", "if_interest": "no"}, "middle-level": {"topic": "action", "if_interest": "no"}} {"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "favorite", "if_interest": "yes"}} | The user does not like action movies but enjoys Titanic. Ask them why they like the movie.
B: Do you like to dance? A: No, I'm not very good at it. | {"high-level": {"topic": "dance", "if_interest": "no"}} | The user is not interested in dancing. Ask them what they prefer to do for entertainment instead.
A: I'm not a fan of horror movies.B: What kind of movies do you like?A: I like romantic comedies.|{"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "horror", "if_interest": "no"}} {"high-level": {"topic": "movies", "if_interest": "yes"}, "middle-level": {"topic": "romantic comedies", "if_interest": "yes"}}|The user enjoys watching movies, but they are not a fan of horror movies. They are specifically interested in romantic comedies. Ask the user about their favorite romantic comedies and discuss similar movies.
A: I don't like basketball.B: What sports do you like?A: I love football.|{"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "basketball", "if_interest": "no"}} {"high-level": {"topic": "sports", "if_interest": "yes"}, "middle-level": {"topic": "football", "if_interest": "yes"}}|The user doesn't like basketball, but they really enjoy watching football. Discuss their favorite football teams, players, and games.
A: I'm not interested in politics.B: What topics interest you?A: I really like learning about science.|{"high-level": {"topic": "politics", "if_interest": "no"}} {"high-level": {"topic": "science", "if_interest": "yes"}}|The user isn't interested in politics, but they enjoy learning about science. Discuss the latest scientific breakthroughs, discoveries, and advancements.
A: I don't like spicy food.B: What kind of food do you like?A: I really enjoy eating Italian and Chinese cuisine.|{"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": "spicy food", "if_interest": "no"}} {"high-level": {"topic": "food", "if_interest": "yes"}, "middle-level": {"topic": ["Italian", "Chinese cuisine"], "if_interest": "yes"}}|The user doesn't like spicy food, but they enjoy eating Italian and Chinese cuisine. Talk to the user about their favorite dishes from these cuisines and recommend new dishes for them to try.
A: I don't like country music.B: What kind of music do you like?A: I love listening to hip hop and R&B.|{"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": "country music", "if_interest": "no"}} {"high-level": {"topic": "music", "if_interest": "yes"}, "middle-level": {"topic": ["hip hop", "R&B"], "if_interest": "yes"}}|The user doesn't like country music, but they enjoy listening to hip hop and R&B. Ask the user about their favorite artists and songs from these genres and recommend new music for them to explore.
A: I don't like roller coasters.B: What kind of amusement park rides do you like?A: I enjoy water rides and bumper cars.|{"high-level": {"topic": "amusement park rides", "if_interest": "yes"}, "middle-level": {"topic": "roller coasters", "if_interest": "no"}} {"high-level": {"topic": "amusement park rides", "if_interest": "yes"}, "middle-level": {"topic": ["water rides", "bumper cars"], "if_interest": "yes"}}|The user doesn't like roller coasters, but they enjoy water rides and bumper cars. Ask the user about their favorite amusement parks and favorite rides from these categories.
A: I'm not a fan of horror novels.B: What kind of books do you like?A: I enjoy reading mystery and crime novels.|{"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": "horror novels", "if_interest": "no"}} {"high-level": {"topic": "books", "if_interest": "yes"}, "middle-level": {"topic": ["mystery", "crime novels"], "if_interest": "yes"}}|The user doesn't like horror novels, but they enjoy reading mystery and crime novels. Talk to the user about their favorite authors and books from these genres.
A: I don't like going to the beach.B: What kind of vacation spots do you like?A: I enjoy going to the mountains and hiking.|{"high-level": {"topic": "vacation spots", "if_interest": "yes"}, "middle-level": {"topic": "beach", "if_interest": "no"}} {"high-level": {"topic": "vacation spots", "if_interest": "yes"}, "middle-level": {"topic": ["mountains", "hiking"], "if_interest": "yes"}}|The user doesn't like going to the beach, but they enjoy visiting the mountains and going on hikes. Discuss their favorite hiking spots and recommended new trails for them to explore.
A: I don't like cold weather.B: What kind of weather do you like?A: I love warm and sunny weather.|{"high-level": {"topic": "weather", "if_interest": "yes"}, "middle-level": {"topic": "cold weather", "if_interest": "no"}} {"high-level": {"topic": "weather", "if_interest": "yes"}, "middle-level": {"topic": ["warm", "sunny weather"], "if_interest": "yes"}}|The user doesn't like cold weather, but they enjoy sunny and warm weather. Talk about their favorite outdoor activities during the summer and recommend new outdoor activities.
