4383,Ok! Have a great day!
4384,How does Friday sound? It will arrive by 16:23
4385,Train TR3415 would leave at 5:40 and arrive in Cambridge at 08:23. Would you like me to book that for you?
4386,I'm sorry, I was confused.  You want to arrive at Birmingham New Street.  I can book TR4975 for you, arriving by 7:44.  How many seats do you need?
4387,Sure, there are a few around town.  What area are you interested in?
4388,There is nothing that is in the entertainment category in the centre of town, can i try something else?
4389,TR4975 leaves from Cambridge at 5:01, travels for 163 minutes, and arrives at birmingham new street at 07:44.  It costs 60.08.  Would you like me to book it?
4390,There are 5 entertainment venues: Cherry Hinton Hall and Grounds, Funky Fun House, Nusha, Tenpin, and Whale of a Time. Do any of these interest you?
4391,Whale of a Time is in the West and is in postcode cb238el.
4392,Is there nothing else you need?
4393,Have a pleasant visit. Thank you for contacting Cambridge TownInfo centre. Good bye.
4394,Yes I could! How many people are staying, and what days would you like to stay?
4395,I apologize, but there are no vacancies to accommodate a 3 day stay beginning Wednesday. Would you like to book another day or shorter stay?
4396,I'm sorry but i'm unable to make the reservation on tuesday.
4397,I apologize but the booking was not successful for three days starting tuesday.  Would you be willing to book a shorter stay?
4398,Unfortunately that booking was unsuccessful . May we try for a shorter stay or a different day?
4399,That was accepted. Your reference number is 7HVR4RK2. And that was for 2 nights, 1 person. Anything else?
4400,There are over 40 to choose from, do you have any particular activity in mind?
4401,I suggest all saints church. It has no entrance fee. Is there anything else I could help you with?
4402,The address is Jesus Lane, phone 01223452587, and postcode cb58bs. Can I help you with anything else?
4403,All Saints Church is considered an architecture attraction. Can I be of any further assistance?
4404,I would love to help! When would you like to leave or arrive by?
4405,Booking completed!Booked car type	:	blue skodaContact number	:	07611523004
4406,Enjoy! have a great night!
4407,Definitely! I have 3 in the center and 1 in the north. I recommend Kohinoor, at 74 Mill Road City Centre.
4408,Great! Your booking for Kohinoor was successful. The reference number is XJBRHRDC. Is there anything else I can do to help?
4409,what type of attraction do you want?
4410,I would suggest visiting one of the famous colleges.
4411,We have thirteen to chose from!  All but three are free.  Would you like me to list them for you?
4412,I would recommend Christ's College. It's free to visit.
4413,christ's college	's post code is cb23bu
4414,You are welcome, please contact us if we can help you with anything else.
4415,Okay, not  problem. Would you like to travel by train or taxi? Where are you departing from?
4416,Is there a time you need to leave or arrive by?
4417,There are two trains you can take on Monday, either the 22:01 (arrive 23:01) or the 23:01 (arrive 24:01). Which train do you prefer?
4418,Would you like me to book the 22:01?
4419,The booking was successful your reference number is UNUTWNQN and the total is 17.89 GBA. I can is do you have a price range and what area?
4420,I have 2 options  - I would like to suggest the gonville hotel at gonville place. Is there anything else I could help you with?
4421,The Gonville does offer both free parking and free internet. You can reach them at 01223366611. Is there anything else I can help with?
4422,The gonville is a hotel, not a guesthouse. Would you like a booking?
4423,Is there anything else I can help you with today?
4424,Thank you for using our service and enjoy your visit. Goodbye.
4425,There are 2 hotels in that area that are in the expensive price range, one is a 3 star and the other 4 star. Which one would you prefer?
4426,Yes, they both do. May I recommend Gonville hotel?
4427,Sure, the postcode is cb11ly. Can I book a room for you?
4428,I will check to see if I can find a train that matches your needs.
4429,I have 7 trains that meet your needs Train TR5953 arrives in Cambridge at 12:32.  Would you like me to book it for you?
4430,Your reference number is K1BWUIXZ, and the fee is 53.7 GBP, payable at the station. Is there anything else I can help you with today?
4431,We are happy to help. Thank you for using our service.
4432,The Arbury Lodge Guesthouse is a 4-star guesthouse in the north area. Would like like to book a room there?
4433,You are all set.  The reference number is PWYHRHPR.  Can I help you with anything else today?
4434,Thank you for contacting Cambridge TownInfo centre. Have a wonderful day!
4435,Okay, that sounds fun! What area are you going to be in?
4436,I have 11 museums in the Centre. I would recommend Castle Galleries, phone number 01223307402, postal code cb23bj, address unit su43, grande arcade, saint andrews street. It is free.
4437,You should check out Primavera.  The phone number is 01223357708.  It is at 10 King's Parade and the postcode is cb21sj.
4438,In order to find a train I need to know where you are departing from and which day.
4439,How about TR8390 that leaves birmingham new street at 13:40 on Saturday.  It arrives in cambridge at 16:23.  The price is 60.08.  Shall I book it?
4440,I was able to book it, reference is 0W0BQB8W.
4441,You're welcome! Can I help you with anything else?
4442,Please call us back if we can assist you in any other way. Have a great day! Goodbye.
4443,What is the name of the hotel you are looking for?
4444,Oh yes! The Gonville is an expensive 3 star in centre of town. Would you like to book there?
4445,I'll be happy to book that for you.  First, can you tell me how many guests will be staying and how long you will be there?
4446,I have your reservation for 2 at the Gonville hotel for 4 nights, starting monday.  Can I help with anything else?
4447,Your reference number is YOGCIQVZ.
4448,The Broughton House Gallery is a great museum located in the same area as the Gonville Hotel.  Does that sound of interest to you?
4449,of course, it's 01223314960	anything else today?
4450,Great. Please contact us if you need help with anything else.
4451,Are you departing from Cambridge?
4452,I found 19 trains running between those 2 stations that day. Would you like to leave at a certain time?
4453,I have train TR7964 leaving at 5:11 and arriving at 5:58.
4454,I can process one request at a time. The train is about an hour.
4455,The exact time is 47 minutes. Would you like to book this train?
4456,Chiquito restaurant bar is in the south of town. It is expensive. The address is 2G Cambridge Leisure Park Cherry Hinton Road Cherry Hinton, phone 01223400170. Would you like reservations?
4457,It doesn't sound sad at all! Can you tell me what time and day you'd like the reservation for?
4458,What day would you like to go?
4459,Booking was successful. The table will be reserved for 15 minutes.Reference number is : S7L5N6UT.
4460,Have a lovely day, goodbye.
4461,Would you like for me to book you a taxi to the restaurant?
4462,Okay I booked it and your reference number is 8D21ZMGT. Have a great day.
4463,No problem. Would you like to specify where you're departing from and what time you'd like?
4464,I have several options to get you where you are going that arrive before 9:15. Which day would you be traveling?
4465,There are two trains for that search. Would you look me to book you the one that leaves at 05:17?
4466,They are both 51 minutes.
4467,Excellent! Have a wonderful day, and thank you for using our service.
4468,It is in the east, and moderately priced. Would you like to book a room?
4469,The address is 124 tenison road, postcode cb12dp. The phone number is 01223315702. Anything else?
4470,You're welcome have a great day.
4471,There are several such restaurants. What type of food are you interested in?
4472,I'm sorry, I don't have a moderately priced vietnamese restaurant. Will anything else do?
4473,There are many options available. Some choices are: Asian Oriental, British, Italian, International, Spanish, and Turkish.
4474,There are four restaurants in the centre that serve british food. They are all in the boderate price range. I suggest the copper kettle.
4475,I was successfully able to book you a table. The reference number is F9UKG65L. Is there anything else?
4476,there is none in the centre. can we change the location?
4477,There are 13, I recommend trinity college, would you like more info?
4478,The entrance fee is 1 pound. The postcode is cb21tq. May I help with anything else?
4479,I hope your dinner is great.
4480,Do you have any food preferences?
4481,There are 15 italian restaurants. Is there an area and/or pricepoint you would like to stay in?
4482,I have just one place available. It is Pizza Hut Cherry Hinton. They are moderately priced and are located at G4 Cambridge Leisure Park Clifton Way Cherry Hinton.
4483,Booking was successful. The table will be reserved for 15 minutes. Reference number is : JUMD2Q6K. Is there anything else I can help you with today?
4484,What is your departure point and what day do you want to travel?
4485,Okay great! TR9102 will be perfect, do you need a booking?
4486,Booking was successful, the total fee is 88.2 GBP payable at the station .Reference number is : YTTF2L2U.
4487,No problem, have a great day.
4488,I don't have a guesthouse type of hotel, but I could suggest the Huntingdon Marriott Hotel
4489,It does have free parking. Would you like me to book it for you?
4490,There are nine cheap guesthouses, all in different areas. Any preference?
4491,Allenbell has a star rating of 4.
4492,The Allenbell is in the cheap price range. Do you want me to book it?
4493,Have a great day!
4494,We have 10 trains leaving from Ely on Thursday. Where would you like to go?
4495,We have three trains departing from Ely after 18:00. The earliest departing at 19:35 and arriving by 19:52. It'll be a 17 minute trip.
4496,I have booked your train for 7 people. 30.8 GBP will be payable at the station. The reference number is MTT3EDCU. Is there anything else I can help you with?
4497,OK I found 11 places fitting your requirements. Do you need free WIFI?
4498,There are 9 guesthouses fitting your criteria. Is there a certain star rating you would like the guesthouse to have?
4499,How about Acorn Guest House? It has free parking and is rated 4 stars.
4500,No problem at all. Your reference number is Y41W8UWB.
4501,You're welcome. Have a great trip!
4502,The Ashley Hotel is at 74 Chesterton Road, and their postcode is cb41er. Would you like to book a room or are you just looking for information right now?
4503,They are a hotel. Do you need their phone number?
4504,Sure Cambridge Artworks is located at 5 greens road phone number is 01223902168. Can I help you with anything else?
4505,The post code is cb13ef. Can I further assist you?
4506,Do you have a specific arrival or departure time?
4507,Your taxi is booked. It will be a red volvo, contact number 07468930777. Would you like some information for restaurants in the area?
4508,Thank you for calling. Have a great trip! Goodbye.
4509,There are 45 trains that fit your criteria. Please clarify your destination, day of travel and the time you want to arrive by so that i can narrow it down
4510,I have five departures fitting your criteria on the :39 of the hour from 15:39 to 23:39. Would you like me to book any of these for you?
4511,Great, that's train TR5245, leaving london liverpool street going to cambridge at 15:39. I booked 1 ticket for you which is payable at the station.
4512,There are 33 restaurants that match that criteria, what type of food do you wish to eat?
4513,There are four Italian restaurants, would you like their names?
4514,They are all expensive. There is Stazione, Clowns Cafe, Don Pasquale Pizzeria, and Caffe Uno.
4515,The total fee for the train is 16.6 GBP payable at the station. Anything else I can help you with?
4516,Okay I am glad I could be of assistance. Don'y hesitate to call us again.
4517,Thank you very much.
4518,Thank you for contacting Cambridge Towninfo Centre
4519,We have 4 theatres in the centre, and 1 in the south.
4520,The theatre is on clifton way.
4521,The Junction is the theatre in the south, but I don't have the admission listed in my database.  You could phone them at 01223511511 for that information.
4522,We have no entrance fee information for any of the theatres at this time. Can I help you with anything else?
4523,How about TR2013 that leaves at 6:07
4524,Yes, travel time is 17 minutes and the price is 4.40 pounds per ticket.
4525,Thank you for using our system today.
4526,sure. do you know what you would like to do ?
4527,There is Cherry Hinton park and Abbey Pool and Astroturf Pitch. Would you like more information?
4528,The phone number is 01223902088. Can I help with anything else?
4529,The address is Pool Way, Whitehill Road, off Newmarket Road. Can I help you any further?
4530,what type of guest house are yo looking for?
4531,Which area would you like to stay in?
4532,In that case, I would recommend the alexander bed and breakfast in the centre.
4533,Yes, they do.  Would you like me to book a reservation for you?
4534,Sure thing. Their phone number is 01223525725. The address is 56 saint barnabas road. Anything else I can do for you?
4535,You're very welcome! Take care!
4536,I can help!  What day are you traveling?
4537,Five trains match your request. The first train leaves at 05:59. Do you want a seat on this train or do you want to see additional departure times?
4538,That would be train TR7299. Would you like me to book you passage?
4539,There are colleges, entertainment venues, and museums in the west.
4540,There are 7 museums in the west.  One has an entrance fee and the rest are free.
4541,Certainly.  The Lynne Strover Gallery's postcode is cb30aq.  Can I help you with anything else?
4542,Thank you so much for calling! Enjoy your trip! Goodbye!
4543,/What day and time?
4544,I have train TR7864 leaving at 14:19 and arriving at 15:09. Would you like to book that?
4545,Booking was successful, the total fee is 39.59 GBP payable at the station .Reference number is : HS2FFYBI.  Is there anything else I can assist you with today?
4546,The man on the moon is a concerthall in the centre? Would you like to know anything else?
4547,Yes, the address is 2 norfolk street.
4548,It's located in the centre of town. The phone number is 01223474144. Do you need assistance with anything else?
4549,You're very welcome!  Have a great day!
4550,When will you be traveling?
4551,i suggest TR3947. can we book?
4552,I actually fount the TR2764 to be a better choice. It leaves at 08:11 to and arrives at 08:58 at a cost of 9.80 pounds.
4553,Your travel time would be 47 minutes.  Would you like me to book your seat on the train?
4554,What area of town would you like to find a attraction?
4555,i have some really pretty churches you can visit. would you like a number for All Saints Church?
4556,There appears to be no entrance fee for All Saints Church.
4557,Ok, to confirm you want to arrive by 19:15. How many tickets do you need?
4558,yes the phone number is 01223452587
4559,There are multiple trains available to you. Where are you departing from and what is your destination please?
4560,We have trains leaving from 05:01 every hour until 14:01 that will get you to Broxbourne by 16:00.  What time would be more acceptable to you?
4561,The TR0796 train leaves Cambridge at 05:01 and arrives in Broxbourne 06:01.  The cost in 17.90 pounds.  Is this a good train for you?
4562,The booking was successful your reference number is  XUKSDFW4. Is there anything I can help with today?
4563,Travellers restaurant is an expensive british restaurant in the west part of town. Is there anything else I can do for you?
4564,Booking was successful. The table will be reserved for 15 minutes. Your reference number is : RYE38VWC.  Can I do anything else for you today?
4565,Thank you so much for calling Cambridge TownInfo centre! We hope you enjoy your time in our city!
4566,What price range are you looking at?
4567,How about caffee uno. there are also 3 others.
4568,Sure, they are on 32 Bridge Street City Centre and their number is 01223448620.
4569,Huntingdon Marriott Hotel has 4 stars and  is located in the west and is in the expensive price range. They have internet and parking.
4570,Can I help you with anything else today?
4571,The postcode for Caffe Uno is cb21uj.  Is there anything else I can help you with?
4572,What time would you like that taxi to pick you up?
4573,Ok, your taxi is booked. The car will be a yellow skoda and the contact number is 07563271262.
4574,Great!  I hope you enjoy your time here!  Thank you for contacting Cambridge TownInfo centre.
4575,I have many options for you - what's your price range or the area you're looking in?
4576,Do you have a preference for a hotel versus a guesthouse?
4577,How about Archway House? It's located at 52 Gilbert Road.
4578,Certainly! The Archway House is in the north area and has a moderate price range.
4579,It's located at 52 Gilbert Road.
4580,No problem. Anything else I can do for you?
4581,Ok, I can help you with that. Where will you be departing from?
4582,TR2176 leaves at 09:21. can i book for you?
4583,Booking was successful, the total fee is 113.4 GBP payable at the station . Reference number is : FHU6LGXD. is there anything else i could help you with?
4584,It is located in the east, is moderately priced, and has a 4 star rating.  It has free internet.  It's located at 124 Tenison Road.
4585,Sure. Their phone number is 01223315702. Anything more I can help with?
4586,It's been my pleasure. Goodbye
4587,This is a British restaurant found in the center of town that is in the expensive price range. What other information do you need?
4588,I booked it for you- the reference number is 5CWU2U98. Is there anything else?
4589,There are many in the east,what type are you most interested in?
4590,May I suggest Cambridge Artworks? It sounds like just what you are looking for and is Free to visit.
4591,I booked a taxi from cambridge artworks to the restaurant that will get you there in time for your reservation. Car is a black tesla and the contact number is 07036386739
4592,You're welcome, enjoy your time in Cambridge!
4593,I'm sorry, but there are no restaurants that match your criteria. Would you like to broaden your search?
4594,I'm sorry, but there are no welsh restaurants in all of cambridge.
4595,I found 3 options for you: Charlie Chan at Regent Street City Centre, Rice House at 88 Mill Road City Centre, and Golden House at 12 Lensfield Road City Centre
4596,I cannot book a reservation for you until I know what time and day your planning on going there.
4597,I have confirmed your reservation at Charlie Chan's on Wednesday at 16:45 for four. The reference number is YHXA6WCS. Is there anything else you need help with?
4598,There are 420 trains that meet those criteria. Where are you departing from and on what day?
4599,There are 6 trains that will arrive prior to 11:30. Do you prefer a particular arrival time?
4600,I found one that arrives by 9:52 it is TR3828, would you like to book that?
4601,Booking was successful, the total fee is 40.4 GBP payable at the station. Reference number is : 67WHT21L.
4602,You're welcome. Can I help you with anything else?
4603,Thank you for using our service.  Have a wonderful day!
4604,I can help book a hotel if you need it!
4605,I will be happy to help with that!  Where are you travelling to?
4606,We have 10 trains going to Ely on Friday. Do you have a time you want to arrive or leave by?
4607,The TR5844 departs at 15:50 and has a travel time of 17 minutes.  Would you like me to book it for you?
4608,Booking was successful, the total fee is 22 GBP payable at the station .Reference number is : 8NJO8Q4C.
4609,I can help you with that. What price range are you looking at?
4610,May i suggest the Lovell Lodge. It's a moderate priced 2 star hotel in the north part of town with free parking and internet.
4611,I sure can! Would you like to book rooms for 5 people?
4612,When will you be arriving and how many nights will you be staying?
4613,how many days will you stay?
4614,Their postcode is cb41sr and phone number is 01223425478. They offer free parking and internet. Is there anything else I can help you with?
4615,I am happy to have met all your needs. Thank you for using Cambridge TownInfo Centre. Goodbye.
4616,Okay! What is the name of the attraction that you are interested in?
4617,Sure it is one of Cambridge's most famous colleges and has a 1 pound entrance fee and is located on Trinity Street in the center of town.
4618,I have 10 hotels in town matching that requirement ranging from 0 to 4 stars guest houses and hotels. Do you have a preference for the area?
4619,great, i have 3 options for you!
4620,That would be for the Leverton House. What day are you wanting to stay and how many guests?
4621,Reference number is : XIMION2S, for the hotel. You also need a taxi?
4622,Booking completed! Booked car type-yellow lexus Contact number: 07923249169
4623,Thank you for contacting Cambridge TownInfo Centre. Have a great trip. Goodbye.
4624,Where would you like the taxi to pick you up?
4625,That's okay. Where is your destination?
4626,Your taxi booking is a yellow Volkswagen with the contact number of 07339912841.
4627,Are you sure there's nothing else I can assist you with today?
4628,Thank you for using our services.
4629,i'd like to suggest to you all saints church entrance there is free
4630,Of course.  The church is on Jesus Lane and the postcode is cb58bs.  Can I help you with anything else?
4631,Where will you be departing from and what time would you like to travel on sunday?
4632,I have a train leaving cambridge to ely on sunday at 15:50 and you'll arrive by 16:07. Will that work for you?
4633,That would be the TR5713.
4634,Thank you for contacting us. Is there anything else you will be needing today?
4635,Thank you! Have a good day. Good bye!
4636,Yes, several. The Cambridge Museum of Technology is good, or if you're in a more aquatic frame of mind there's the Abbey Pool and Astroturf Pitch. Do they sound appealing?
4637,The postcode for the museum is cb58ld.
4638,I'm sorry, our service can't book museums but their phone is 01223368650.
4639,Do you have a price range in mind?
4640,What area should it be in?
4641,Carolina bed and breakfast is a great moderately priced guesthouse. Would you like me to make a reservation for you?
4642,You are booked, the reference number is WK64YQ5Y, can I help with anything else?
4643,I've reserved a black Ford for your taxi service. The contact number is 07980459302. Is there anything else I can do for you today?
4644,You are welcome. Take care. Goodbye.
4645,I can help you with that. Where are you headed?
4646,I found 19 trains what time do you want to leave the airport?
4647,There is a train that leaves at 5:24.
4648,Since that won't work for you, I can get you on a train that leaves at 13:24 and will arrive by 13:52.  Would you like me to book your seat?
4649,Yes, that train ID is: TR3637. Can I assist with a booking?
4650,Sorry, I don't see any listings that match your search. Would you like to change price range or type?
4651,The Acorn Guest House is in the moderate range.
4652,Acorn Guest House is a 4 star establishment located at 154 chesterton road with postcode cb41da and phone number 01223353888. Can i assist you any further?
4653,Sure. I need a little information first. How many guests will this be for?
4654,Sure, the Acorn House is a lovely 4 star phone is 01223353888 and postcode is cb41da, anything else?
4655,Thanks, that is all for today!
4656,We don't have any specific restaurants in that category. Let's try something else?
4657,Okay sure what do you have?
4658,Do you have a price range in mind?
4659,Okay, how about lan hong house? It is a chinese restsurant in the centre area and is in the moderate price range. Will that work for you?
4660,I'm sorry, but I wasn't able to book the restaurant for that date and time.  Would you like to try a different time?
4661,You are booked for 12:30 on Sunday for 2 people. Your reference number is F1NTKWZO. Is there something else I can help you with?
4662,Thank you, if you need anything else let me know.Good Bye.
4663,There are many options that may suit your needs.  Is there a particular day you are wanting to travel on?
4664,What time would you like to leave on?
4665,There is a train departing at 07:39 and arriving by 09:07 that fits your needs. Would you like me to book it for you?
4666,16.6 GBP per ticket
4667,I have chiquito restaurant bar. Would you like me to book that for you?
4668,the address is 2G Cambridge Leisure Park Cherry Hinton Road Cherry Hinton cb17dy and the phone number is 01223400170.
4669,It's no problem. Is there anything else I can help you with?
4670,Of course. Have a good one.
4671,I can certainly help you with that. We have 10 listings for cheap lodgings. Do you have any other requirements?
4672,Sure.  I found 2 guesthouses.  One with 4 stars and one with 0 stars.  Do you have a preference?
4673,Yes, they both do. The Alexander B&B is our inexpensive 4 star guesthouse. Would you like me to see if I could book you room?
4674,You are very welcome! Is there anything else I can assist you with?
4675,Have a great day!
4676,We have 11 museums in the centre. The museum of archaelogy and anthropology is very popular. Would you like to go there?
4677,It has a free entrance fee.
4678,Yes, I can.  The address is university of cambridge, downing street, postcode cb23dz.
4679,Could you provide your destination in order that I might better help you?
4680,What day would you and your companion be traveling?
4681,Great!  I have the TR1006 departing at 5:36 and arriving by 6:55 or if you would like a later time the TR5892 departs at 19:36 and arrives by 20:55.
4682,I successfully booked two tickets on TR5892 at a cost of 35.2 GBP. Your reference number is GA09OC54.
4683,Thank you for choosing Cambridge Help Desk. Have a lovely trip.
4684,Certainly.  Where will you be traveling?
4685,The TR8124 train will leave cambridge,thursday at 12:34 and arrive in peterborough at 13:24, will that work.
4686,It would cost 16.50 pounds.
4687,There are 3 options. Would you like a recommendation, or do you wish to add a specification?
4688,The expensive one is actually not much more than the other 2. I would highly recommend it. That would be at the Express By Holiday Inn Cambridge. It's in the east.
4689,Sure! The postcode is CB13LH. Can I help you with anything else?
4690,Thank you for contacting Cambridge TownInfo centre. Goodbye!
4691,Yes I found it in the north and it is moderately priced. Would you like to book it?
4692,Your hotel has been booked. Your reference number is 79Z7DU6E. Is there anything else I can help you with today?
4693,Thank you for using our service today.
4694,Yes, what is the day you will travel?
4695,I see several trains. When would you like to leave?
4696,The TR6203 costs 18.88 and gets you in at 15:51. Does that sound good? I can book you a ticket if you like.
4697,Could you please give me any preferences for internet/parking?
4698,I have found 3 guesthouses that meet your requirements.  Would you prefer to stay in the north, south or west area?
4699,Yes, all of them have free parking. Which part of the city would you like to stay?
4700,The bridge guest house is at 151 hills road	and their number is 01223247942.
4701,Thank you for using our service. Call us anytime. Take care. Goodbye.
4702,Do you have the hotel name ?
4703,Great.  What nights will you be staying?
4704,Booking was successful. Reference number is : DCV1BNPM. Is there anything else I can help with?
4705,Any preference on area or type of attraction?
4706,I don't have anything specifically listed as entertainment in the centre. Would you be interested in something else?
4707,I'd recommend All Saints Church. The entrance fee is free, the postcode is cb58bs, and the phone number is 01223452587.
4708,Do you need me to book anything for you?
4709,Happy to be of service, and thanks for using the Cambridge TownInfo centre!
4710,Certainly! Where would you like to go?
4711,There are plenty of trains going there.  What day and time would you like to travel?
4712,I have a train leaving Cambridge at 15:01, and arriving on Birmingham new street at 17:44.
4713,The price is 60.08 pounds, payable at the station. May I help with anything else?
4714,Thank you for contacting us. You have a great trip in cambridge.
4715,There are 133 entries matching you description. What day and time will you be travelling?
4716,I have a a train that leaves at 17:01 and arrives at 18:01. Would you like to make a reservation?
4717,You are booked. The total fee is 143.19 GBP payable at the station and you're reference number is ZQ9IZVLL. Is there anything else I can help with?
4718,What type of food would you like?
4719,There are three to choose from, two are expensive and one is cheap. Do you have a preference on price?
4720,I would recommend la mimosa. It is an expensive restaurant in the center. Would you like to book a reservation?
4721,Your booking is confirmed.   Your reference number is ICO9YE62.  Please note they will only reserve the table for 15 minutes.  Is there anything else you need?
4722,Have a great day!
4723,I can help with that. Did you have a specific time in mind?
4724,Where would you like to depart from?
4725,Your taxi is booked. It is a white Volkswagen.
4726,The contact number is 07829671088. Can I help you with anything else today?
4727,Glad to be of service. Please contact us again if you need anything else.
4728,i have quite a few restaurants, is there is particular type of food you are looking for?
4729,How about the Kymmoy that serves asian oriental?  The postcode is cb12as.
4730,You're welcome, would you like me to make a reservation for you?
4731,You are welcome. Have a nice day.
4732,I recommend scudamores punting co they are located at granta place, mill lane. The entrance fee isn't listed.
4733,Sure their phone number is 01223359750 and their addres is 251a chesterton road.
4734,The postcode is cb21rs. What else can I help you with?
4735,I have booked for you train TR9025 the total fee is 13.28 GBP payable at the station .Reference number is : HTSDZ9LL
4736,Where will you be heading to ?
4737,Great. Your booking is complete. A yellow ford will pick you up and can be reached by dialing 07017220129
4738,Have a great day and thank you for contacting us.
4739,There are 21 guesthouses that have parking available. Is there a certain price range or part of the city you are interested in?
4740,Unfortunately, I can't find any that are expensive. Let's try a different price range.
4741,Do you want a cheap hotel or a cheap guesthouse?
4742,How about Alexander Bed and Breakfast?
4743,Booked. Your reference number is 2V7EJVA7. Is there anything else you need?
4744,You're welcome. Hope you have a pleasant stay.
4745,There are many options available in the west, what types of attractions interest you?
4746,I'd recommend the cafe jello gallery. Their phone number is 01223312112. Can I help you with anything else?
4747,Yes the address is  	cafe jello gallery, 13 magdalene street, postcode cb30af, admission is free so best price of all.
4748,I have three hotels that meet that criteria, two moderately priced in the north, and one expensive in the east. Which do you prefer?
4749,there are no guesthouses with free parking
4750,arbury lodge guesthouse has parking, its a 4 star and in the moderate price range
4751,I found three 2-star hotels with parking. Two of them have a moderate price range, while the other is expensive. Does this help narrow it down?
4752,Express by Holiday Inn Cambridge and their number is 01223866800. Would you like me to make a reservation for you?
4753,Yes, they do have wifi available.
4754,How many people will be staying and how long will you be staying?
4755,Done! You'll be picked up in a red Tesla, and the contact number is 07484344369. Can I help you with anything else?
4756,You are welcome. call me if you need anything else.
4757,I can help you with that. The first one departs at 05:00 and the last trains runs at 13:00. How many tickets would you like?
4758,There is a train leaving at 13:00 that fits your criteria.  Would you like me to book it for you?
4759,Great!  Your booking was successful.  The fee will be 23.6 GBP payable at the station.  Would you like the reference number?
4760,Your reference number is D1PGC203. There are several attractions in the east. May I suggest the Camboats boat?
4761,Sure! The phone number is: 01223902112
4762,You're quite welcome. Just let us know if you find yourself needing more information. Have a great day!
4763,The Ballare is located in Heidelberg Gardens, Lion Yard postcode cb23na, phone number is 01223364222. The entrance fee is 5 pounds.
4764,Would you want to try the lovell lodge, which is in the moderate price range and in the north.
4765,The booking goes through and the reference number is TY5HFLY1.
4766,A black bmw is picking you up. Here is the contact number 07595412433 in case you need to call them. Is that everything?
4767,You're welcome. Have a good day!
4768,I like the Express by Holiday Inn Cambridge.  It is 2 stars and expensive, really nice.
4769,I have many to choose from. Would you like me to recommend one?
4770,I recommend Carolina Bed and Breakfast, it's in the east, moderately priced, and comes with internet and parking.
4771,Yes, parking is free.  Would you like me to book a room for you?
4772,sure, the postcode is cb13nx. anything else?
4773,Yes Carolina Bed and Breakfast phone is 01223247015
4774,Absolutely, what area and what type of attraction are you looking for?
4775,I see several options for you. How about Funky Fun House on Mercers Row? It's located in the east area of town near your hotel.
4776,Yes, the phone number is 01223304705 and cb58hy is the postcode.
4777,Booking completed!Booked car type	:	black skodaContact number	:	07804688108Is there anything else I can help you with?
4778,You are most welcome. Do you have any other concerns or questions?
4779,Glad to help. Please let me know if you need anything else.
4780,I've found a place called curry prince that fits that. Would you like me to place a reservation for you?
4781,I have no listings for middle east food, another type maybe?
4782,Can you tell me the day and time you'd like to eat, and how many people I should book the table for?
4783,Booking was successful. The table will be reserved for 15 minutes.Reference number is : APWDPYEL.
4784,You're welcome. Do you need anything else?
4785,I have 3 hotels matching your request in the north and east and in the expensive and moderate price range.  What part of town and price range would you prefer?
4786,I have 2 hotels in the moderate price range and one in the expensive price range.  Which would you like information on?
4787,Booking was successful.   Reference number is : RR4TKJIH.  Is there anything else I can assist you with?
4788,I would love to do that for you! I just want to confirm you want to arrive at the restaurant at 12:15, correct?
4789,Alright, I have a yellow Lexus to pick you up from express by holiday inn cambridge and take you to curry prince. It's contact number is 07943663026. Anything else?
4790,thank you, enjoy your time
4791,There are five different parks in the area, one each in the north, centre and east, and two in the south. Do you have a specific location you'd like?
4792,Sure!  That would be milton country park.  The postcode is cb46az and admission is free.  Can I help you with anything else today?
4793,Could you please tell me where you will be departing from and what day you are traveling?
4794,There are two trains available. One leaves at 22:09 and the other at 23:09. Which train do you prefer?
4795,Tr4509 departs at 23:09 and arrives at 24:54. Would you like me to book you a seat?
4796,Have a good day!
4797,We have many hotels all over the city. When would you like to book the rooms for and how long is your stay?
4798,The Ashley hotel and the Lovell lodge are both hotels in the north, moderate price range with offer free wifi and parking. Which one do you prefer?
4799,I've set up reservations for 6 at the Lovell Lodge, starting on Wednesday and for 5 days. Is there anything else I can do for you today?
4800,Ok first train leaves at 05:19 and the last one runs at 07:19, would you like me to get you a ticket?
4801,I have one that leaves at 21:48. What day would you like to travel?
4802,Your hotel reference number is 5338SZS0. How many people do you need train tickets for?
4803,Your Booking was successful, the total fee is 99 GBP. Reference number is : BK804G2H. May I help with anything else?
4804,Enjoy your trip!
4805,And when would you like to leave or arrive?
4806,Okay, you are booked. The car is a white audi and the contact number is 07213939140
4807,You are welcome. Thank you for contacting Cambridge TownInfo centre. Goodbye.
4808,I can absolutely help you.  Can you tell me your departure and arrival stations?
4809,Train TR7729 would probably fit your needs. It leaves at 17:21.
4810,Okay. Your reference number is 2OJ4IDVL. Is there anything else I can help you with?
4811,There are ten attractions in the east. Do you have a type of attraction you want to see?
4812,Sure the funky fun house is entertainment in the east.
4813,The phone number is 01223304705. Unfortunately I don't have any information about the fee. Can I help you with anything else?
4814,Goodbye, I hope you enjoy your trip!
4815,There are 15 restaurants that meet your needs. Would you like to narrow it down by cuisine?
4816,I have the Zizzi Cambridge showing at 01223365599.
4817,I found 294 trains arriving by 1945.  What is your departure location and destination please?
4818,I have 7 trains that arrive by 19:45. What time would you like to depart?
